name	target_chr	target_start	target_end	target_name	target_type
240905_HPC_screen_guide_28476	chr12	7261624	7262124	C1RL_TSS	tss_control
240905_HPC_screen_guide_28477	chr12	7261624	7262124	C1RL_TSS	tss_control
240905_HPC_screen_guide_28478	chr12	7261624	7262124	C1RL_TSS	tss_control
240905_HPC_screen_guide_28479	chr12	7261624	7262124	C1RL_TSS	tss_control
240905_HPC_screen_guide_28480	chr12	7261624	7262124	C1RL_TSS	tss_control
240905_HPC_screen_guide_28481	chr12	7261624	7262124	C1RL_TSS	tss_control
240905_HPC_screen_guide_28482	chr12	7261624	7262124	C1RL_TSS	tss_control
240905_HPC_screen_guide_28483	chr12	7261624	7262124	C1RL_TSS	tss_control
240905_HPC_screen_guide_28484	chr12	7265934	7266235	chr12:7265934-7266235	enh
240905_HPC_screen_guide_28485	chr12	7265934	7266235	chr12:7265934-7266235	enh
240905_HPC_screen_guide_28486	chr12	7265934	7266235	chr12:7265934-7266235	enh
240905_HPC_screen_guide_28487	chr12	7265934	7266235	chr12:7265934-7266235	enh
240905_HPC_screen_guide_28488	chr12	7265934	7266235	chr12:7265934-7266235	enh
240905_HPC_screen_guide_28489	chr12	7265934	7266235	chr12:7265934-7266235	enh
240905_HPC_screen_guide_28490	chr12	7265934	7266235	chr12:7265934-7266235	enh
240905_HPC_screen_guide_28491	chr12	7265934	7266235	chr12:7265934-7266235	enh
240905_HPC_screen_guide_28492	chr12	7265934	7266235	chr12:7265934-7266235	enh
240905_HPC_screen_guide_28493	chr12	7265934	7266235	chr12:7265934-7266235	enh
240905_HPC_screen_guide_28494	chr12	7265934	7266235	chr12:7265934-7266235	enh
240905_HPC_screen_guide_28495	chr12	7265934	7266235	chr12:7265934-7266235	enh
240905_HPC_screen_guide_28496	chr12	7265951	7266252	chr12:7265951-7266252	enh
240905_HPC_screen_guide_28497	chr12	7265934	7266235	chr12:7265934-7266235	enh
240905_HPC_screen_guide_28498	chr12	7265954	7266255	chr12:7265954-7266255	enh
240905_HPC_screen_guide_28499	chr12	7275620	7275921	chr12:7275620-7275921	enh
240905_HPC_screen_guide_28500	chr12	7275620	7275921	chr12:7275620-7275921	enh
240905_HPC_screen_guide_28501	chr12	7275620	7275921	chr12:7275620-7275921	enh
240905_HPC_screen_guide_28502	chr12	7275620	7275921	chr12:7275620-7275921	enh
240905_HPC_screen_guide_28503	chr12	7275620	7275921	chr12:7275620-7275921	enh
240905_HPC_screen_guide_28504	chr12	7275620	7275921	chr12:7275620-7275921	enh
240905_HPC_screen_guide_28505	chr12	7275620	7275921	chr12:7275620-7275921	enh
240905_HPC_screen_guide_28506	chr12	7275620	7275921	chr12:7275620-7275921	enh
240905_HPC_screen_guide_28507	chr12	7275620	7275921	chr12:7275620-7275921	enh
240905_HPC_screen_guide_28508	chr12	7275620	7275921	chr12:7275620-7275921	enh
240905_HPC_screen_guide_28509	chr12	7275620	7275921	chr12:7275620-7275921	enh
240905_HPC_screen_guide_28510	chr12	7275620	7275921	chr12:7275620-7275921	enh
240905_HPC_screen_guide_28511	chr12	7275620	7275921	chr12:7275620-7275921	enh
240905_HPC_screen_guide_28512	chr12	7275620	7275921	chr12:7275620-7275921	enh
240905_HPC_screen_guide_28513	chr12	7275620	7275921	chr12:7275620-7275921	enh
240905_HPC_screen_guide_28514	chr12	7281237	7281737	RBP5_TSS	tss_control
240905_HPC_screen_guide_28515	chr12	7281237	7281737	RBP5_TSS	tss_control
240905_HPC_screen_guide_28516	chr12	7281237	7281737	RBP5_TSS	tss_control
240905_HPC_screen_guide_28517	chr12	7281237	7281737	RBP5_TSS	tss_control
240905_HPC_screen_guide_28518	chr12	7281237	7281737	RBP5_TSS	tss_control
240905_HPC_screen_guide_28519	chr12	7281237	7281737	RBP5_TSS	tss_control
240905_HPC_screen_guide_28520	chr12	7281237	7281737	RBP5_TSS	tss_control
240905_HPC_screen_guide_28521	chr12	7281237	7281737	RBP5_TSS	tss_control
240905_HPC_screen_guide_28522	chr12	7281237	7281737	RBP5_TSS	tss_control
240905_HPC_screen_guide_28523	chr12	7281237	7281737	RBP5_TSS	tss_control
240905_HPC_screen_guide_28524	chr12	7281237	7281737	RBP5_TSS	tss_control
240905_HPC_screen_guide_28525	chr12	7281237	7281737	RBP5_TSS	tss_control
240905_HPC_screen_guide_28526	chr12	7281237	7281737	RBP5_TSS	tss_control
240905_HPC_screen_guide_28527	chr12	7281237	7281737	RBP5_TSS	tss_control
240905_HPC_screen_guide_28528	chr12	7281237	7281737	RBP5_TSS	tss_control
240905_HPC_screen_guide_28529	chr12	7282716	7283216	CLSTN3_TSS	tss_control
240905_HPC_screen_guide_28530	chr12	7282716	7283216	CLSTN3_TSS	tss_control
240905_HPC_screen_guide_28531	chr12	7282716	7283216	CLSTN3_TSS	tss_control
240905_HPC_screen_guide_28532	chr12	7282716	7283216	CLSTN3_TSS	tss_control
240905_HPC_screen_guide_28533	chr12	7282716	7283216	CLSTN3_TSS	tss_control
240905_HPC_screen_guide_28534	chr12	7282716	7283216	CLSTN3_TSS	tss_control
240905_HPC_screen_guide_28535	chr12	7282716	7283216	CLSTN3_TSS	tss_control
240905_HPC_screen_guide_28536	chr12	7282716	7283216	CLSTN3_TSS	tss_control
240905_HPC_screen_guide_28537	chr12	7282716	7283216	CLSTN3_TSS	tss_control
240905_HPC_screen_guide_28538	chr12	7282716	7283216	CLSTN3_TSS	tss_control
240905_HPC_screen_guide_28539	chr12	7282716	7283216	CLSTN3_TSS	tss_control
240905_HPC_screen_guide_28540	chr12	7282716	7283216	CLSTN3_TSS	tss_control
240905_HPC_screen_guide_28541	chr12	7282716	7283216	CLSTN3_TSS	tss_control
240905_HPC_screen_guide_28542	chr12	7282716	7283216	CLSTN3_TSS	tss_control
240905_HPC_screen_guide_28543	chr12	7282716	7283216	CLSTN3_TSS	tss_control
240905_HPC_screen_guide_28544	chr12	7315308	7315609	chr12:7315308-7315609	enh
240905_HPC_screen_guide_28545	chr12	7315308	7315609	chr12:7315308-7315609	enh
240905_HPC_screen_guide_28546	chr12	7315308	7315609	chr12:7315308-7315609	enh
240905_HPC_screen_guide_28547	chr12	7315308	7315609	chr12:7315308-7315609	enh
240905_HPC_screen_guide_28548	chr12	7315311	7315612	chr12:7315311-7315612	enh
240905_HPC_screen_guide_28549	chr12	7315308	7315609	chr12:7315308-7315609	enh
240905_HPC_screen_guide_28550	chr12	7315308	7315609	chr12:7315308-7315609	enh
240905_HPC_screen_guide_28551	chr12	7315308	7315609	chr12:7315308-7315609	enh
240905_HPC_screen_guide_28552	chr12	7315312	7315613	chr12:7315312-7315613	enh
240905_HPC_screen_guide_28553	chr12	7315312	7315613	chr12:7315312-7315613	enh
240905_HPC_screen_guide_28554	chr12	7315308	7315609	chr12:7315308-7315609	enh
240905_HPC_screen_guide_28555	chr12	7315308	7315609	chr12:7315308-7315609	enh
240905_HPC_screen_guide_28556	chr12	7315308	7315609	chr12:7315308-7315609	enh
240905_HPC_screen_guide_28557	chr12	7315312	7315613	chr12:7315312-7315613	enh
240905_HPC_screen_guide_28558	chr12	7315308	7315609	chr12:7315308-7315609	enh
240905_HPC_screen_guide_28559	chr12	7342031	7342531	PEX5_TSS	tss_control
240905_HPC_screen_guide_28560	chr12	7342031	7342531	PEX5_TSS	tss_control
240905_HPC_screen_guide_28561	chr12	7342031	7342531	PEX5_TSS	tss_control
240905_HPC_screen_guide_28562	chr12	7342031	7342531	PEX5_TSS	tss_control
240905_HPC_screen_guide_28563	chr12	7342031	7342531	PEX5_TSS	tss_control
240905_HPC_screen_guide_28564	chr12	7342031	7342531	PEX5_TSS	tss_control
240905_HPC_screen_guide_28565	chr12	7342031	7342531	PEX5_TSS	tss_control
240905_HPC_screen_guide_28566	chr12	7342031	7342531	PEX5_TSS	tss_control
240905_HPC_screen_guide_28567	chr12	7342031	7342531	PEX5_TSS	tss_control
240905_HPC_screen_guide_28568	chr12	7342031	7342531	PEX5_TSS	tss_control
240905_HPC_screen_guide_28569	chr12	7342031	7342531	PEX5_TSS	tss_control
240905_HPC_screen_guide_28570	chr12	7342031	7342531	PEX5_TSS	tss_control
240905_HPC_screen_guide_28571	chr12	7342031	7342531	PEX5_TSS	tss_control
240905_HPC_screen_guide_28572	chr12	7342031	7342531	PEX5_TSS	tss_control
240905_HPC_screen_guide_28573	chr12	7342031	7342531	PEX5_TSS	tss_control
240905_HPC_screen_guide_28574	chr12	7372319	7372620	chr12:7372319-7372620	enh
240905_HPC_screen_guide_28575	chr12	7372319	7372620	chr12:7372319-7372620	enh
240905_HPC_screen_guide_28576	chr12	7372319	7372620	chr12:7372319-7372620	enh
240905_HPC_screen_guide_28577	chr12	7372319	7372620	chr12:7372319-7372620	enh
240905_HPC_screen_guide_28578	chr12	7372319	7372620	chr12:7372319-7372620	enh
240905_HPC_screen_guide_28579	chr12	7372319	7372620	chr12:7372319-7372620	enh
240905_HPC_screen_guide_28580	chr12	7372319	7372620	chr12:7372319-7372620	enh
240905_HPC_screen_guide_28581	chr12	7372319	7372620	chr12:7372319-7372620	enh
240905_HPC_screen_guide_28582	chr12	7372319	7372620	chr12:7372319-7372620	enh
240905_HPC_screen_guide_28583	chr12	7372319	7372620	chr12:7372319-7372620	enh
240905_HPC_screen_guide_28584	chr12	7372319	7372620	chr12:7372319-7372620	enh
240905_HPC_screen_guide_28585	chr12	7372319	7372620	chr12:7372319-7372620	enh
240905_HPC_screen_guide_28586	chr12	7372319	7372620	chr12:7372319-7372620	enh
240905_HPC_screen_guide_28587	chr12	7527159	7527460	chr12:7527159-7527460	enh
240905_HPC_screen_guide_28588	chr12	7527159	7527460	chr12:7527159-7527460	enh
240905_HPC_screen_guide_28589	chr12	7527159	7527460	chr12:7527159-7527460	enh
240905_HPC_screen_guide_28590	chr12	7527159	7527460	chr12:7527159-7527460	enh
240905_HPC_screen_guide_28591	chr12	7527159	7527460	chr12:7527159-7527460	enh
240905_HPC_screen_guide_28592	chr12	7527159	7527460	chr12:7527159-7527460	enh
240905_HPC_screen_guide_28593	chr12	7527159	7527460	chr12:7527159-7527460	enh
240905_HPC_screen_guide_28594	chr12	7527159	7527460	chr12:7527159-7527460	enh
240905_HPC_screen_guide_28595	chr12	7527159	7527460	chr12:7527159-7527460	enh
240905_HPC_screen_guide_28596	chr12	7527159	7527460	chr12:7527159-7527460	enh
240905_HPC_screen_guide_28597	chr12	7527159	7527460	chr12:7527159-7527460	enh
240905_HPC_screen_guide_28598	chr12	7527159	7527460	chr12:7527159-7527460	enh
240905_HPC_screen_guide_28599	chr12	7527159	7527460	chr12:7527159-7527460	enh
240905_HPC_screen_guide_28600	chr12	7527159	7527460	chr12:7527159-7527460	enh
240905_HPC_screen_guide_28601	chr12	7527159	7527460	chr12:7527159-7527460	enh
240905_HPC_screen_guide_28602	chr12	7613242	7613543	chr12:7613242-7613543	enh
240905_HPC_screen_guide_28603	chr12	7613242	7613543	chr12:7613242-7613543	enh
240905_HPC_screen_guide_28604	chr12	7613242	7613543	chr12:7613242-7613543	enh
240905_HPC_screen_guide_28605	chr12	7613242	7613543	chr12:7613242-7613543	enh
240905_HPC_screen_guide_28606	chr12	7613242	7613543	chr12:7613242-7613543	enh
240905_HPC_screen_guide_28607	chr12	7613242	7613543	chr12:7613242-7613543	enh
240905_HPC_screen_guide_28608	chr12	7613242	7613543	chr12:7613242-7613543	enh
240905_HPC_screen_guide_28609	chr12	7613238	7613539	chr12:7613238-7613539	enh
240905_HPC_screen_guide_28610	chr12	7613238	7613539	chr12:7613238-7613539	enh
240905_HPC_screen_guide_28611	chr12	7613238	7613539	chr12:7613238-7613539	enh
240905_HPC_screen_guide_28612	chr12	7613238	7613539	chr12:7613238-7613539	enh
240905_HPC_screen_guide_28613	chr12	7613242	7613543	chr12:7613242-7613543	enh
240905_HPC_screen_guide_28614	chr12	7613238	7613539	chr12:7613238-7613539	enh
240905_HPC_screen_guide_28615	chr12	7613238	7613539	chr12:7613238-7613539	enh
240905_HPC_screen_guide_28616	chr12	7613238	7613539	chr12:7613238-7613539	enh
240905_HPC_screen_guide_28617	chr12	7790775	7791076	chr12:7790775-7791076	enh
240905_HPC_screen_guide_28618	chr12	7790774	7791075	chr12:7790774-7791075	enh
240905_HPC_screen_guide_28619	chr12	7790774	7791075	chr12:7790774-7791075	enh
240905_HPC_screen_guide_28620	chr12	7790774	7791075	chr12:7790774-7791075	enh
240905_HPC_screen_guide_28621	chr12	7790774	7791075	chr12:7790774-7791075	enh
240905_HPC_screen_guide_28622	chr12	7790774	7791075	chr12:7790774-7791075	enh
240905_HPC_screen_guide_28623	chr12	7790774	7791075	chr12:7790774-7791075	enh
240905_HPC_screen_guide_28624	chr12	7790775	7791076	chr12:7790775-7791076	enh
240905_HPC_screen_guide_28625	chr12	7790774	7791075	chr12:7790774-7791075	enh
240905_HPC_screen_guide_28626	chr12	7790774	7791075	chr12:7790774-7791075	enh
240905_HPC_screen_guide_28627	chr12	7790774	7791075	chr12:7790774-7791075	enh
240905_HPC_screen_guide_28628	chr12	7790774	7791075	chr12:7790774-7791075	enh
240905_HPC_screen_guide_28629	chr12	7790774	7791075	chr12:7790774-7791075	enh
240905_HPC_screen_guide_28630	chr12	7790774	7791075	chr12:7790774-7791075	enh
240905_HPC_screen_guide_28631	chr12	7790774	7791075	chr12:7790774-7791075	enh
240905_HPC_screen_guide_28632	chr12	7791265	7791566	chr12:7791265-7791566	enh
240905_HPC_screen_guide_28633	chr12	7791265	7791566	chr12:7791265-7791566	enh
240905_HPC_screen_guide_28634	chr12	7791265	7791566	chr12:7791265-7791566	enh
240905_HPC_screen_guide_28635	chr12	7791265	7791566	chr12:7791265-7791566	enh
240905_HPC_screen_guide_28636	chr12	7791265	7791566	chr12:7791265-7791566	enh
240905_HPC_screen_guide_28637	chr12	7791265	7791566	chr12:7791265-7791566	enh
240905_HPC_screen_guide_28638	chr12	7791265	7791566	chr12:7791265-7791566	enh
240905_HPC_screen_guide_28639	chr12	7791265	7791566	chr12:7791265-7791566	enh
240905_HPC_screen_guide_28640	chr12	7791265	7791566	chr12:7791265-7791566	enh
240905_HPC_screen_guide_28641	chr12	7791265	7791566	chr12:7791265-7791566	enh
240905_HPC_screen_guide_28642	chr12	7791265	7791566	chr12:7791265-7791566	enh
240905_HPC_screen_guide_28643	chr12	7791265	7791566	chr12:7791265-7791566	enh
240905_HPC_screen_guide_28644	chr12	7791265	7791566	chr12:7791265-7791566	enh
240905_HPC_screen_guide_28645	chr12	7791265	7791566	chr12:7791265-7791566	enh
240905_HPC_screen_guide_28646	chr12	7795459	7795760	chr12:7795459-7795760	enh
240905_HPC_screen_guide_28647	chr12	7795459	7795760	chr12:7795459-7795760	enh
240905_HPC_screen_guide_28648	chr12	7795459	7795760	chr12:7795459-7795760	enh
240905_HPC_screen_guide_28649	chr12	7795459	7795760	chr12:7795459-7795760	enh
240905_HPC_screen_guide_28650	chr12	7795459	7795760	chr12:7795459-7795760	enh
240905_HPC_screen_guide_28651	chr12	7795459	7795760	chr12:7795459-7795760	enh
240905_HPC_screen_guide_28652	chr12	7798069	7798370	chr12:7798069-7798370	enh
240905_HPC_screen_guide_28653	chr12	7798069	7798370	chr12:7798069-7798370	enh
240905_HPC_screen_guide_28654	chr12	7798069	7798370	chr12:7798069-7798370	enh
240905_HPC_screen_guide_28655	chr12	7798069	7798370	chr12:7798069-7798370	enh
240905_HPC_screen_guide_28656	chr12	7798069	7798370	chr12:7798069-7798370	enh
240905_HPC_screen_guide_28657	chr12	7798069	7798370	chr12:7798069-7798370	enh
240905_HPC_screen_guide_28658	chr12	7798069	7798370	chr12:7798069-7798370	enh
240905_HPC_screen_guide_28659	chr12	7798069	7798370	chr12:7798069-7798370	enh
240905_HPC_screen_guide_28660	chr12	7798069	7798370	chr12:7798069-7798370	enh
240905_HPC_screen_guide_28661	chr12	7798758	7799059	chr12:7798758-7799059	enh
240905_HPC_screen_guide_28662	chr12	7798758	7799059	chr12:7798758-7799059	enh
240905_HPC_screen_guide_28663	chr12	7798758	7799059	chr12:7798758-7799059	enh
240905_HPC_screen_guide_28664	chr12	7798758	7799059	chr12:7798758-7799059	enh
240905_HPC_screen_guide_28665	chr12	7798758	7799059	chr12:7798758-7799059	enh
240905_HPC_screen_guide_28666	chr12	7798758	7799059	chr12:7798758-7799059	enh
240905_HPC_screen_guide_28667	chr12	7798758	7799059	chr12:7798758-7799059	enh
240905_HPC_screen_guide_28668	chr12	7798758	7799059	chr12:7798758-7799059	enh
240905_HPC_screen_guide_28669	chr12	7798758	7799059	chr12:7798758-7799059	enh
240905_HPC_screen_guide_28670	chr12	7798758	7799059	chr12:7798758-7799059	enh
240905_HPC_screen_guide_28671	chr12	7798758	7799059	chr12:7798758-7799059	enh
240905_HPC_screen_guide_28672	chr12	7798758	7799059	chr12:7798758-7799059	enh
240905_HPC_screen_guide_28673	chr12	7798758	7799059	chr12:7798758-7799059	enh
240905_HPC_screen_guide_28674	chr12	7798758	7799059	chr12:7798758-7799059	enh
240905_HPC_screen_guide_28675	chr12	7798758	7799059	chr12:7798758-7799059	enh
240905_HPC_screen_guide_28676	chr12	7819773	7820074	chr12:7819773-7820074	enh
240905_HPC_screen_guide_28677	chr12	7819773	7820074	chr12:7819773-7820074	enh
240905_HPC_screen_guide_28678	chr12	7819773	7820074	chr12:7819773-7820074	enh
240905_HPC_screen_guide_28679	chr12	7819773	7820074	chr12:7819773-7820074	enh
240905_HPC_screen_guide_28680	chr12	7819773	7820074	chr12:7819773-7820074	enh
240905_HPC_screen_guide_28681	chr12	7819773	7820074	chr12:7819773-7820074	enh
240905_HPC_screen_guide_28682	chr12	7819773	7820074	chr12:7819773-7820074	enh
240905_HPC_screen_guide_28683	chr12	7819773	7820074	chr12:7819773-7820074	enh
240905_HPC_screen_guide_28684	chr12	7819773	7820074	chr12:7819773-7820074	enh
240905_HPC_screen_guide_28685	chr12	7819773	7820074	chr12:7819773-7820074	enh
240905_HPC_screen_guide_28686	chr12	7819773	7820074	chr12:7819773-7820074	enh
240905_HPC_screen_guide_28687	chr12	7829970	7830271	chr12:7829970-7830271	enh
240905_HPC_screen_guide_28688	chr12	7829970	7830271	chr12:7829970-7830271	enh
240905_HPC_screen_guide_28689	chr12	7829970	7830271	chr12:7829970-7830271	enh
240905_HPC_screen_guide_28690	chr12	7829970	7830271	chr12:7829970-7830271	enh
240905_HPC_screen_guide_28691	chr12	7829970	7830271	chr12:7829970-7830271	enh
240905_HPC_screen_guide_28692	chr12	7829987	7830288	chr12:7829987-7830288	enh
240905_HPC_screen_guide_28693	chr12	7829970	7830271	chr12:7829970-7830271	enh
240905_HPC_screen_guide_28694	chr12	7829970	7830271	chr12:7829970-7830271	enh
240905_HPC_screen_guide_28695	chr12	7829970	7830271	chr12:7829970-7830271	enh
240905_HPC_screen_guide_28696	chr12	7829970	7830271	chr12:7829970-7830271	enh
240905_HPC_screen_guide_28697	chr12	7829970	7830271	chr12:7829970-7830271	enh
240905_HPC_screen_guide_28698	chr12	7829987	7830288	chr12:7829987-7830288	enh
240905_HPC_screen_guide_28699	chr12	7848139	7848639	GDF3_TSS	tss_control
240905_HPC_screen_guide_28700	chr12	7848139	7848639	GDF3_TSS	tss_control
240905_HPC_screen_guide_28701	chr12	7848139	7848639	GDF3_TSS	tss_control
240905_HPC_screen_guide_28702	chr12	7848139	7848639	GDF3_TSS	tss_control
240905_HPC_screen_guide_28703	chr12	7848139	7848639	GDF3_TSS	tss_control
240905_HPC_screen_guide_28704	chr12	7848139	7848639	GDF3_TSS	tss_control
240905_HPC_screen_guide_28705	chr12	7848139	7848639	GDF3_TSS	tss_control
240905_HPC_screen_guide_28706	chr12	7848139	7848639	GDF3_TSS	tss_control
240905_HPC_screen_guide_28707	chr12	7848139	7848639	GDF3_TSS	tss_control
240905_HPC_screen_guide_28708	chr12	7848139	7848639	GDF3_TSS	tss_control
240905_HPC_screen_guide_28709	chr12	7848139	7848639	GDF3_TSS	tss_control
240905_HPC_screen_guide_28710	chr12	7848139	7848639	GDF3_TSS	tss_control
240905_HPC_screen_guide_28711	chr12	7848139	7848639	GDF3_TSS	tss_control
240905_HPC_screen_guide_28712	chr12	7848139	7848639	GDF3_TSS	tss_control
240905_HPC_screen_guide_28713	chr12	7848139	7848639	GDF3_TSS	tss_control
240905_HPC_screen_guide_28714	chr12	7869027	7869328	chr12:7869027-7869328	enh
240905_HPC_screen_guide_28715	chr12	7869027	7869328	chr12:7869027-7869328	enh
240905_HPC_screen_guide_28716	chr12	7869027	7869328	chr12:7869027-7869328	enh
240905_HPC_screen_guide_28717	chr12	7869027	7869328	chr12:7869027-7869328	enh
240905_HPC_screen_guide_28718	chr12	7869027	7869328	chr12:7869027-7869328	enh
240905_HPC_screen_guide_28719	chr12	7869027	7869328	chr12:7869027-7869328	enh
240905_HPC_screen_guide_28720	chr12	7869027	7869328	chr12:7869027-7869328	enh
240905_HPC_screen_guide_28721	chr12	7911004	7911305	chr12:7911004-7911305	enh
240905_HPC_screen_guide_28722	chr12	7911004	7911305	chr12:7911004-7911305	enh
240905_HPC_screen_guide_28723	chr12	7911004	7911305	chr12:7911004-7911305	enh
240905_HPC_screen_guide_28724	chr12	7911004	7911305	chr12:7911004-7911305	enh
240905_HPC_screen_guide_28725	chr12	7911004	7911305	chr12:7911004-7911305	enh
240905_HPC_screen_guide_28726	chr12	7911004	7911305	chr12:7911004-7911305	enh
240905_HPC_screen_guide_28727	chr12	7911004	7911305	chr12:7911004-7911305	enh
240905_HPC_screen_guide_28728	chr12	7911004	7911305	chr12:7911004-7911305	enh
240905_HPC_screen_guide_28729	chr12	7911004	7911305	chr12:7911004-7911305	enh
240905_HPC_screen_guide_28730	chr12	7911004	7911305	chr12:7911004-7911305	enh
240905_HPC_screen_guide_28731	chr12	7911004	7911305	chr12:7911004-7911305	enh
240905_HPC_screen_guide_28732	chr12	7911004	7911305	chr12:7911004-7911305	enh
240905_HPC_screen_guide_28733	chr12	7911004	7911305	chr12:7911004-7911305	enh
240905_HPC_screen_guide_28734	chr12	7911004	7911305	chr12:7911004-7911305	enh
240905_HPC_screen_guide_28735	chr12	7911004	7911305	chr12:7911004-7911305	enh
240905_HPC_screen_guide_28736	chr12	7919884	7920185	chr12:7919884-7920185	enh
240905_HPC_screen_guide_28737	chr12	7919884	7920185	chr12:7919884-7920185	enh
240905_HPC_screen_guide_28738	chr12	7919884	7920185	chr12:7919884-7920185	enh
240905_HPC_screen_guide_28739	chr12	7919884	7920185	chr12:7919884-7920185	enh
240905_HPC_screen_guide_28740	chr12	7919884	7920185	chr12:7919884-7920185	enh
240905_HPC_screen_guide_28741	chr12	7919884	7920185	chr12:7919884-7920185	enh
240905_HPC_screen_guide_28742	chr12	7919884	7920185	chr12:7919884-7920185	enh
240905_HPC_screen_guide_28743	chr12	7919884	7920185	chr12:7919884-7920185	enh
240905_HPC_screen_guide_28744	chr12	7941741	7942241	NANOG_TSS	tss_control
240905_HPC_screen_guide_28745	chr12	7941741	7942241	NANOG_TSS	tss_control
240905_HPC_screen_guide_28746	chr12	7941741	7942241	NANOG_TSS	tss_control
240905_HPC_screen_guide_28747	chr12	7941741	7942241	NANOG_TSS	tss_control
240905_HPC_screen_guide_28748	chr12	7941741	7942241	NANOG_TSS	tss_control
240905_HPC_screen_guide_28749	chr12	7941741	7942241	NANOG_TSS	tss_control
240905_HPC_screen_guide_28750	chr12	7941741	7942241	NANOG_TSS	tss_control
240905_HPC_screen_guide_28751	chr12	7941741	7942241	NANOG_TSS	tss_control
240905_HPC_screen_guide_28752	chr12	7941741	7942241	NANOG_TSS	tss_control
240905_HPC_screen_guide_28753	chr12	7950336	7950637	chr12:7950336-7950637	enh
240905_HPC_screen_guide_28754	chr12	7950336	7950637	chr12:7950336-7950637	enh
240905_HPC_screen_guide_28755	chr12	7950336	7950637	chr12:7950336-7950637	enh
240905_HPC_screen_guide_28756	chr12	7950337	7950638	chr12:7950337-7950638	enh
240905_HPC_screen_guide_28757	chr12	7950337	7950638	chr12:7950337-7950638	enh
240905_HPC_screen_guide_28758	chr12	7950336	7950637	chr12:7950336-7950637	enh
240905_HPC_screen_guide_28759	chr12	7950336	7950637	chr12:7950336-7950637	enh
240905_HPC_screen_guide_28760	chr12	7959500	7959801	chr12:7959500-7959801	enh
240905_HPC_screen_guide_28761	chr12	7959501	7959802	chr12:7959501-7959802	enh
240905_HPC_screen_guide_28762	chr12	7959501	7959802	chr12:7959501-7959802	enh
240905_HPC_screen_guide_28763	chr12	7959501	7959802	chr12:7959501-7959802	enh
240905_HPC_screen_guide_28764	chr12	7959501	7959802	chr12:7959501-7959802	enh
240905_HPC_screen_guide_28765	chr12	7959501	7959802	chr12:7959501-7959802	enh
240905_HPC_screen_guide_28766	chr12	7959501	7959802	chr12:7959501-7959802	enh
240905_HPC_screen_guide_28767	chr12	7959501	7959802	chr12:7959501-7959802	enh
240905_HPC_screen_guide_28768	chr12	7959501	7959802	chr12:7959501-7959802	enh
240905_HPC_screen_guide_28769	chr12	7959501	7959802	chr12:7959501-7959802	enh
240905_HPC_screen_guide_28770	chr12	7959501	7959802	chr12:7959501-7959802	enh
240905_HPC_screen_guide_28771	chr12	7959501	7959802	chr12:7959501-7959802	enh
240905_HPC_screen_guide_28772	chr12	7959501	7959802	chr12:7959501-7959802	enh
240905_HPC_screen_guide_28773	chr12	7959501	7959802	chr12:7959501-7959802	enh
240905_HPC_screen_guide_28774	chr12	7959501	7959802	chr12:7959501-7959802	enh
240905_HPC_screen_guide_28775	chr12	7978303	7978604	chr12:7978303-7978604	enh
240905_HPC_screen_guide_28776	chr12	7978303	7978604	chr12:7978303-7978604	enh
240905_HPC_screen_guide_28777	chr12	7978303	7978604	chr12:7978303-7978604	enh
240905_HPC_screen_guide_28778	chr12	7978303	7978604	chr12:7978303-7978604	enh
240905_HPC_screen_guide_28779	chr12	7978303	7978604	chr12:7978303-7978604	enh
240905_HPC_screen_guide_28780	chr12	7978303	7978604	chr12:7978303-7978604	enh
240905_HPC_screen_guide_28781	chr12	7978303	7978604	chr12:7978303-7978604	enh
240905_HPC_screen_guide_28782	chr12	7978303	7978604	chr12:7978303-7978604	enh
240905_HPC_screen_guide_28783	chr12	7978303	7978604	chr12:7978303-7978604	enh
240905_HPC_screen_guide_28784	chr12	7978303	7978604	chr12:7978303-7978604	enh
240905_HPC_screen_guide_28785	chr12	7978303	7978604	chr12:7978303-7978604	enh
240905_HPC_screen_guide_28786	chr12	7978303	7978604	chr12:7978303-7978604	enh
240905_HPC_screen_guide_28787	chr12	7978303	7978604	chr12:7978303-7978604	enh
240905_HPC_screen_guide_28788	chr12	7984751	7985052	chr12:7984751-7985052	enh
240905_HPC_screen_guide_28789	chr12	7984751	7985052	chr12:7984751-7985052	enh
240905_HPC_screen_guide_28790	chr12	7984751	7985052	chr12:7984751-7985052	enh
240905_HPC_screen_guide_28791	chr12	7984751	7985052	chr12:7984751-7985052	enh
240905_HPC_screen_guide_28792	chr12	7984751	7985052	chr12:7984751-7985052	enh
240905_HPC_screen_guide_28793	chr12	7984751	7985052	chr12:7984751-7985052	enh
240905_HPC_screen_guide_28794	chr12	7984751	7985052	chr12:7984751-7985052	enh
240905_HPC_screen_guide_28795	chr12	7984751	7985052	chr12:7984751-7985052	enh
240905_HPC_screen_guide_28796	chr12	7984751	7985052	chr12:7984751-7985052	enh
240905_HPC_screen_guide_28797	chr12	7984751	7985052	chr12:7984751-7985052	enh
240905_HPC_screen_guide_28798	chr12	7984751	7985052	chr12:7984751-7985052	enh
240905_HPC_screen_guide_28799	chr12	7984751	7985052	chr12:7984751-7985052	enh
240905_HPC_screen_guide_28800	chr12	7984751	7985052	chr12:7984751-7985052	enh
240905_HPC_screen_guide_28801	chr12	7984751	7985052	chr12:7984751-7985052	enh
