grna_target	response_id
240905_HPC_screen_guide_32608	chr17:79403414-79403715
240905_HPC_screen_guide_32609	chr17:79403414-79403715
240905_HPC_screen_guide_32610	chr17:79403414-79403715
240905_HPC_screen_guide_32611	chr17:79403414-79403715
240905_HPC_screen_guide_32612	chr17:79403414-79403715
240905_HPC_screen_guide_32613	chr17:79403414-79403715
240905_HPC_screen_guide_32614	chr17:79403414-79403715
240905_HPC_screen_guide_32615	chr17:79403414-79403715
240905_HPC_screen_guide_32616	chr17:79403414-79403715
240905_HPC_screen_guide_32617	chr17:79403414-79403715
240905_HPC_screen_guide_32618	chr17:79403414-79403715
240905_HPC_screen_guide_32619	chr17:79403414-79403715
240905_HPC_screen_guide_32620	chr17:79403414-79403715
240905_HPC_screen_guide_32621	chr17:79407112-79407413
240905_HPC_screen_guide_32622	chr17:79407112-79407413
240905_HPC_screen_guide_32623	chr17:79407112-79407413
240905_HPC_screen_guide_32624	chr17:79407112-79407413
240905_HPC_screen_guide_32625	chr17:79407112-79407413
240905_HPC_screen_guide_32626	chr17:79407112-79407413
240905_HPC_screen_guide_32627	chr17:79407112-79407413
240905_HPC_screen_guide_32628	chr17:79407112-79407413
240905_HPC_screen_guide_32629	chr17:79407112-79407413
240905_HPC_screen_guide_32630	chr17:79407112-79407413
240905_HPC_screen_guide_32631	chr17:79407112-79407413
240905_HPC_screen_guide_32632	chr17:79407112-79407413
240905_HPC_screen_guide_32633	chr17:79407112-79407413
240905_HPC_screen_guide_32634	chr17:79407112-79407413
240905_HPC_screen_guide_32635	chr17:79407112-79407413
240905_HPC_screen_guide_32636	chr17:79407820-79408121
240905_HPC_screen_guide_32637	chr17:79407820-79408121
240905_HPC_screen_guide_32638	chr17:79407820-79408121
240905_HPC_screen_guide_32639	chr17:79407820-79408121
240905_HPC_screen_guide_32640	chr17:79407820-79408121
240905_HPC_screen_guide_32641	chr17:79407820-79408121
240905_HPC_screen_guide_32642	chr17:79407820-79408121
240905_HPC_screen_guide_32643	chr17:79407820-79408121
240905_HPC_screen_guide_32644	chr17:79407820-79408121
240905_HPC_screen_guide_32645	chr17:79407820-79408121
240905_HPC_screen_guide_32646	chr17:79407820-79408121
240905_HPC_screen_guide_32647	chr17:79407820-79408121
240905_HPC_screen_guide_32648	chr17:79407820-79408121
240905_HPC_screen_guide_32649	chr17:79407820-79408121
240905_HPC_screen_guide_32650	chr17:79407820-79408121
240905_HPC_screen_guide_32651	chr17:79412033-79412334
240905_HPC_screen_guide_32652	chr17:79412033-79412334
240905_HPC_screen_guide_32653	chr17:79412033-79412334
240905_HPC_screen_guide_32654	chr17:79412033-79412334
240905_HPC_screen_guide_32655	chr17:79412033-79412334
240905_HPC_screen_guide_32656	chr17:79412033-79412334
240905_HPC_screen_guide_32657	chr17:79412033-79412334
240905_HPC_screen_guide_32658	chr17:79412033-79412334
240905_HPC_screen_guide_32659	chr17:79412033-79412334
240905_HPC_screen_guide_32660	chr17:79412033-79412334
240905_HPC_screen_guide_32661	chr17:79412033-79412334
240905_HPC_screen_guide_32662	chr17:79412033-79412334
240905_HPC_screen_guide_32663	chr17:79412033-79412334
240905_HPC_screen_guide_32664	chr17:79412033-79412334
240905_HPC_screen_guide_32665	chr17:79412033-79412334
240905_HPC_screen_guide_32666	chr17:79419690-79419991
240905_HPC_screen_guide_32667	chr17:79419690-79419991
240905_HPC_screen_guide_32668	chr17:79419690-79419991
240905_HPC_screen_guide_32669	chr17:79419690-79419991
240905_HPC_screen_guide_32670	chr17:79419690-79419991
240905_HPC_screen_guide_32671	chr17:79419690-79419991
240905_HPC_screen_guide_32672	chr17:79419690-79419991
240905_HPC_screen_guide_32673	chr17:79419690-79419991
240905_HPC_screen_guide_32674	chr17:79419690-79419991
240905_HPC_screen_guide_32675	chr17:79419690-79419991
240905_HPC_screen_guide_32676	chr17:79419690-79419991
240905_HPC_screen_guide_32677	chr17:79419698-79419999
240905_HPC_screen_guide_32678	chr17:79419690-79419991
240905_HPC_screen_guide_32679	chr17:79419690-79419991
240905_HPC_screen_guide_32680	chr17:79419690-79419991
240905_HPC_screen_guide_32681	chr17:79423928-79424229
240905_HPC_screen_guide_32682	chr17:79423928-79424229
240905_HPC_screen_guide_32683	chr17:79423928-79424229
240905_HPC_screen_guide_32684	chr17:79423928-79424229
240905_HPC_screen_guide_32685	chr17:79423928-79424229
240905_HPC_screen_guide_32686	chr17:79423928-79424229
240905_HPC_screen_guide_32687	chr17:79423928-79424229
240905_HPC_screen_guide_32688	chr17:79423928-79424229
240905_HPC_screen_guide_32689	chr17:79423928-79424229
240905_HPC_screen_guide_32690	chr17:79423928-79424229
240905_HPC_screen_guide_32691	chr17:79423928-79424229
240905_HPC_screen_guide_32692	chr17:79423928-79424229
240905_HPC_screen_guide_32693	chr17:79423928-79424229
240905_HPC_screen_guide_32694	chr17:79423928-79424229
240905_HPC_screen_guide_32695	chr17:79423928-79424229
240905_HPC_screen_guide_32696	chr17:79433898-79434199
240905_HPC_screen_guide_32697	chr17:79433898-79434199
240905_HPC_screen_guide_32698	chr17:79433898-79434199
240905_HPC_screen_guide_32699	chr17:79433898-79434199
240905_HPC_screen_guide_32700	chr17:79433898-79434199
240905_HPC_screen_guide_32701	chr17:79433898-79434199
240905_HPC_screen_guide_32702	chr17:79433898-79434199
240905_HPC_screen_guide_32703	chr17:79433898-79434199
240905_HPC_screen_guide_32704	chr17:79433898-79434199
240905_HPC_screen_guide_32705	chr17:79433898-79434199
240905_HPC_screen_guide_32706	chr17:79433898-79434199
240905_HPC_screen_guide_32707	chr17:79433898-79434199
240905_HPC_screen_guide_32708	chr17:79433898-79434199
240905_HPC_screen_guide_32709	chr17:79433898-79434199
240905_HPC_screen_guide_32710	chr17:79433898-79434199
240905_HPC_screen_guide_32711	chr17:79434139-79434440
240905_HPC_screen_guide_32712	chr17:79434139-79434440
240905_HPC_screen_guide_32713	chr17:79434139-79434440
240905_HPC_screen_guide_32714	chr17:79434139-79434440
240905_HPC_screen_guide_32715	chr17:79434139-79434440
240905_HPC_screen_guide_32716	chr17:79434139-79434440
240905_HPC_screen_guide_32717	chr17:79434139-79434440
240905_HPC_screen_guide_32718	chr17:79434139-79434440
240905_HPC_screen_guide_32719	chr17:79434139-79434440
240905_HPC_screen_guide_32720	chr17:79434139-79434440
240905_HPC_screen_guide_32721	chr17:79434139-79434440
240905_HPC_screen_guide_32722	chr17:79434139-79434440
240905_HPC_screen_guide_32723	chr17:79434139-79434440
240905_HPC_screen_guide_32724	chr17:79439094-79439395
240905_HPC_screen_guide_32725	chr17:79439094-79439395
240905_HPC_screen_guide_32726	chr17:79439108-79439409
240905_HPC_screen_guide_32727	chr17:79439094-79439395
240905_HPC_screen_guide_32728	chr17:79439094-79439395
240905_HPC_screen_guide_32729	chr17:79439094-79439395
240905_HPC_screen_guide_32730	chr17:79439094-79439395
240905_HPC_screen_guide_32731	chr17:79439094-79439395
240905_HPC_screen_guide_32732	chr17:79439094-79439395
240905_HPC_screen_guide_32733	chr17:79439094-79439395
240905_HPC_screen_guide_32734	chr17:79439108-79439409
240905_HPC_screen_guide_32735	chr17:79439094-79439395
240905_HPC_screen_guide_32736	chr17:79439094-79439395
240905_HPC_screen_guide_32737	chr17:79439094-79439395
240905_HPC_screen_guide_32738	chr17:79439094-79439395
240905_HPC_screen_guide_32739	chr17:79450654-79450955
240905_HPC_screen_guide_32740	chr17:79450654-79450955
240905_HPC_screen_guide_32741	chr17:79450654-79450955
240905_HPC_screen_guide_32742	chr17:79450654-79450955
240905_HPC_screen_guide_32743	chr17:79450654-79450955
240905_HPC_screen_guide_32744	chr17:79450654-79450955
240905_HPC_screen_guide_32745	chr17:79450654-79450955
240905_HPC_screen_guide_32746	chr17:79450654-79450955
240905_HPC_screen_guide_32747	chr17:79450654-79450955
240905_HPC_screen_guide_32748	chr17:79450654-79450955
240905_HPC_screen_guide_32749	chr17:79450654-79450955
240905_HPC_screen_guide_32750	chr17:79450654-79450955
240905_HPC_screen_guide_32751	chr17:79450654-79450955
240905_HPC_screen_guide_32752	chr17:79450654-79450955
240905_HPC_screen_guide_32753	chr17:79450654-79450955
240905_HPC_screen_guide_32754	chr17:79451277-79451578
240905_HPC_screen_guide_32755	chr17:79451277-79451578
240905_HPC_screen_guide_32756	chr17:79451285-79451586
240905_HPC_screen_guide_32757	chr17:79451285-79451586
240905_HPC_screen_guide_32758	chr17:79451277-79451578
240905_HPC_screen_guide_32759	chr17:79451277-79451578
240905_HPC_screen_guide_32760	chr17:79451285-79451586
240905_HPC_screen_guide_32761	chr17:79451288-79451589
240905_HPC_screen_guide_32762	chr17:79451288-79451589
240905_HPC_screen_guide_32763	chr17:79451288-79451589
240905_HPC_screen_guide_32764	chr17:79451285-79451586
240905_HPC_screen_guide_32765	chr17:79451277-79451578
240905_HPC_screen_guide_32766	chr17:79451277-79451578
240905_HPC_screen_guide_32767	chr17:79451288-79451589
240905_HPC_screen_guide_32768	chr17:79451288-79451589
240905_HPC_screen_guide_32769	chr17:79454910-79455211
240905_HPC_screen_guide_32770	chr17:79454910-79455211
240905_HPC_screen_guide_32771	chr17:79454910-79455211
240905_HPC_screen_guide_32772	chr17:79454910-79455211
240905_HPC_screen_guide_32773	chr17:79454910-79455211
240905_HPC_screen_guide_32774	chr17:79454910-79455211
240905_HPC_screen_guide_32775	chr17:79454910-79455211
240905_HPC_screen_guide_32776	chr17:79454910-79455211
240905_HPC_screen_guide_32777	chr17:79454910-79455211
240905_HPC_screen_guide_32778	chr17:79454910-79455211
240905_HPC_screen_guide_32779	chr17:79454910-79455211
240905_HPC_screen_guide_32780	chr17:79454910-79455211
240905_HPC_screen_guide_32781	chr17:79454910-79455211
240905_HPC_screen_guide_32782	chr17:79454910-79455211
240905_HPC_screen_guide_32783	chr17:79454910-79455211
240905_HPC_screen_guide_32784	chr17:79456620-79456921
240905_HPC_screen_guide_32785	chr17:79456620-79456921
240905_HPC_screen_guide_32786	chr17:79456707-79457008
240905_HPC_screen_guide_32787	chr17:79456707-79457008
240905_HPC_screen_guide_32788	chr17:79456620-79456921
240905_HPC_screen_guide_32789	chr17:79456620-79456921
240905_HPC_screen_guide_32790	chr17:79456620-79456921
240905_HPC_screen_guide_32791	chr17:79456620-79456921
240905_HPC_screen_guide_32792	chr17:79456707-79457008
240905_HPC_screen_guide_32793	chr17:79456595-79456896
240905_HPC_screen_guide_32794	chr17:79456595-79456896
240905_HPC_screen_guide_32795	chr17:79456595-79456896
240905_HPC_screen_guide_32796	chr17:79456595-79456896
240905_HPC_screen_guide_32797	chr17:79456595-79456896
240905_HPC_screen_guide_32798	chr17:79456595-79456896
240905_HPC_screen_guide_32799	chr17:79456620-79456921
240905_HPC_screen_guide_32800	chr17:79456707-79457008
240905_HPC_screen_guide_32801	chr17:79458663-79458964
240905_HPC_screen_guide_32802	chr17:79458663-79458964
240905_HPC_screen_guide_32803	chr17:79458663-79458964
240905_HPC_screen_guide_32804	chr17:79458663-79458964
240905_HPC_screen_guide_32805	chr17:79458663-79458964
240905_HPC_screen_guide_32806	chr17:79458663-79458964
240905_HPC_screen_guide_32807	chr17:79458663-79458964
240905_HPC_screen_guide_32808	chr17:79458663-79458964
240905_HPC_screen_guide_32809	chr17:79458663-79458964
240905_HPC_screen_guide_32810	chr17:79458663-79458964
240905_HPC_screen_guide_32811	chr17:79458663-79458964
240905_HPC_screen_guide_32812	chr17:79462042-79462343
240905_HPC_screen_guide_32813	chr17:79462042-79462343
240905_HPC_screen_guide_32814	chr17:79462042-79462343
240905_HPC_screen_guide_32815	chr17:79462042-79462343
240905_HPC_screen_guide_32816	chr17:79462044-79462345
240905_HPC_screen_guide_32817	chr17:79462042-79462343
240905_HPC_screen_guide_32818	chr17:79462042-79462343
240905_HPC_screen_guide_32819	chr17:79462042-79462343
240905_HPC_screen_guide_32820	chr17:79462042-79462343
240905_HPC_screen_guide_32821	chr17:79462042-79462343
240905_HPC_screen_guide_32822	chr17:79462042-79462343
240905_HPC_screen_guide_32823	chr17:79462042-79462343
240905_HPC_screen_guide_32824	chr17:79462042-79462343
240905_HPC_screen_guide_32825	chr17:79462042-79462343
240905_HPC_screen_guide_32826	chr17:79462042-79462343
240905_HPC_screen_guide_32827	chr17:79467095-79467396
240905_HPC_screen_guide_32828	chr17:79467095-79467396
240905_HPC_screen_guide_32829	chr17:79467095-79467396
240905_HPC_screen_guide_32830	chr17:79467158-79467459
240905_HPC_screen_guide_32831	chr17:79467095-79467396
240905_HPC_screen_guide_32832	chr17:79467158-79467459
240905_HPC_screen_guide_32833	chr17:79467095-79467396
240905_HPC_screen_guide_32834	chr17:79467095-79467396
240905_HPC_screen_guide_32835	chr17:79467095-79467396
240905_HPC_screen_guide_32836	chr17:79467095-79467396
240905_HPC_screen_guide_32837	chr17:79467095-79467396
240905_HPC_screen_guide_32838	chr17:79467095-79467396
240905_HPC_screen_guide_32839	chr17:79467095-79467396
240905_HPC_screen_guide_32840	chr17:79467095-79467396
240905_HPC_screen_guide_32841	chr17:79467095-79467396
240905_HPC_screen_guide_32842	chr17:79467158-79467459
240905_HPC_screen_guide_32843	chr17:79467158-79467459
240905_HPC_screen_guide_32844	chr17:79469684-79469985
240905_HPC_screen_guide_32845	chr17:79469684-79469985
240905_HPC_screen_guide_32846	chr17:79469684-79469985
240905_HPC_screen_guide_32847	chr17:79469684-79469985
240905_HPC_screen_guide_32848	chr17:79469684-79469985
240905_HPC_screen_guide_32849	chr17:79469684-79469985
240905_HPC_screen_guide_32850	chr17:79469684-79469985
240905_HPC_screen_guide_32851	chr17:79469684-79469985
240905_HPC_screen_guide_32852	chr17:79469684-79469985
240905_HPC_screen_guide_32853	chr17:79469684-79469985
240905_HPC_screen_guide_32854	chr17:79469684-79469985
240905_HPC_screen_guide_32855	chr17:79469684-79469985
240905_HPC_screen_guide_32856	chr17:79469684-79469985
240905_HPC_screen_guide_32857	chr17:79469684-79469985
240905_HPC_screen_guide_32858	chr17:79469684-79469985
240905_HPC_screen_guide_32859	chr17:79473179-79473480
240905_HPC_screen_guide_32860	chr17:79473179-79473480
240905_HPC_screen_guide_32861	chr17:79473179-79473480
240905_HPC_screen_guide_32862	chr17:79473179-79473480
240905_HPC_screen_guide_32863	chr17:79473179-79473480
240905_HPC_screen_guide_32864	chr17:79473179-79473480
240905_HPC_screen_guide_32865	chr17:79473179-79473480
240905_HPC_screen_guide_32866	chr17:79473179-79473480
240905_HPC_screen_guide_32867	chr17:79473179-79473480
240905_HPC_screen_guide_32868	chr17:79473179-79473480
240905_HPC_screen_guide_32869	chr17:79473179-79473480
240905_HPC_screen_guide_32870	chr17:79473179-79473480
240905_HPC_screen_guide_32871	chr17:79473179-79473480
240905_HPC_screen_guide_32872	chr17:79473179-79473480
240905_HPC_screen_guide_32873	chr17:79473179-79473480
240905_HPC_screen_guide_32874	ACTG1_TSS
240905_HPC_screen_guide_32875	ACTG1_TSS
240905_HPC_screen_guide_32876	ACTG1_TSS
240905_HPC_screen_guide_32877	ACTG1_TSS
240905_HPC_screen_guide_32878	ACTG1_TSS
240905_HPC_screen_guide_32879	ACTG1_TSS
240905_HPC_screen_guide_32880	ACTG1_TSS
240905_HPC_screen_guide_32881	ACTG1_TSS
240905_HPC_screen_guide_32882	ACTG1_TSS
240905_HPC_screen_guide_32883	ACTG1_TSS
240905_HPC_screen_guide_32884	ACTG1_TSS
240905_HPC_screen_guide_32885	ACTG1_TSS
240905_HPC_screen_guide_32886	ACTG1_TSS
240905_HPC_screen_guide_32887	ACTG1_TSS
240905_HPC_screen_guide_32888	ACTG1_TSS
240905_HPC_screen_guide_32889	chr17:79486482-79486783
240905_HPC_screen_guide_32890	chr17:79486482-79486783
240905_HPC_screen_guide_32891	chr17:79486482-79486783
240905_HPC_screen_guide_32892	chr17:79486482-79486783
240905_HPC_screen_guide_32893	chr17:79486482-79486783
240905_HPC_screen_guide_32894	chr17:79486482-79486783
240905_HPC_screen_guide_32895	chr17:79486482-79486783
240905_HPC_screen_guide_32896	chr17:79486482-79486783
240905_HPC_screen_guide_32897	chr17:79486482-79486783
240905_HPC_screen_guide_32898	chr17:79486482-79486783
240905_HPC_screen_guide_32899	chr17:79486482-79486783
240905_HPC_screen_guide_32900	chr17:79486482-79486783
240905_HPC_screen_guide_32901	chr17:79486482-79486783
240905_HPC_screen_guide_32902	chr17:79486482-79486783
240905_HPC_screen_guide_32903	chr17:79486482-79486783
240905_HPC_screen_guide_32904	chr17:79486928-79487229
240905_HPC_screen_guide_32905	chr17:79486928-79487229
240905_HPC_screen_guide_32906	chr17:79486928-79487229
240905_HPC_screen_guide_32907	chr17:79486928-79487229
240905_HPC_screen_guide_32908	chr17:79486928-79487229
240905_HPC_screen_guide_32909	chr17:79486928-79487229
240905_HPC_screen_guide_32910	chr17:79486928-79487229
240905_HPC_screen_guide_32911	chr17:79486928-79487229
240905_HPC_screen_guide_32912	chr17:79486928-79487229
240905_HPC_screen_guide_32913	chr17:79486928-79487229
240905_HPC_screen_guide_32914	chr17:79486928-79487229
240905_HPC_screen_guide_32915	chr17:79486928-79487229
240905_HPC_screen_guide_32916	chr17:79486928-79487229
240905_HPC_screen_guide_32917	chr17:79486928-79487229
240905_HPC_screen_guide_32918	chr17:79486928-79487229
240905_HPC_screen_guide_32919	chr17:79490223-79490524
240905_HPC_screen_guide_32920	chr17:79490223-79490524
240905_HPC_screen_guide_32921	chr17:79490223-79490524
240905_HPC_screen_guide_32922	chr17:79490223-79490524
240905_HPC_screen_guide_32923	chr17:79490231-79490532
240905_HPC_screen_guide_32924	chr17:79490225-79490526
240905_HPC_screen_guide_32925	chr17:79490225-79490526
240905_HPC_screen_guide_32926	chr17:79490225-79490526
240905_HPC_screen_guide_32927	chr17:79490223-79490524
240905_HPC_screen_guide_32928	chr17:79490223-79490524
240905_HPC_screen_guide_32929	chr17:79490223-79490524
240905_HPC_screen_guide_32930	chr17:79490223-79490524
240905_HPC_screen_guide_32931	chr17:79490223-79490524
240905_HPC_screen_guide_32932	chr17:79490225-79490526
240905_HPC_screen_guide_32933	chr17:79490223-79490524
240905_HPC_screen_guide_32934	chr17:79504637-79504938
240905_HPC_screen_guide_32935	chr17:79504637-79504938
240905_HPC_screen_guide_32936	chr17:79504637-79504938
240905_HPC_screen_guide_32937	chr17:79504637-79504938
240905_HPC_screen_guide_32938	chr17:79504645-79504946
240905_HPC_screen_guide_32939	chr17:79504652-79504953
240905_HPC_screen_guide_32940	chr17:79504645-79504946
240905_HPC_screen_guide_32941	chr17:79504637-79504938
240905_HPC_screen_guide_32942	chr17:79504652-79504953
240905_HPC_screen_guide_32943	chr17:79504637-79504938
240905_HPC_screen_guide_32944	chr17:79504637-79504938
240905_HPC_screen_guide_32945	chr17:79504637-79504938
240905_HPC_screen_guide_32946	chr17:79504637-79504938
240905_HPC_screen_guide_32947	chr17:79504637-79504938
240905_HPC_screen_guide_32948	chr17:79504652-79504953
240905_HPC_screen_guide_32949	FAAP100_TSS
240905_HPC_screen_guide_32950	FAAP100_TSS
240905_HPC_screen_guide_32951	FAAP100_TSS
240905_HPC_screen_guide_32952	FAAP100_TSS
240905_HPC_screen_guide_32953	FAAP100_TSS
240905_HPC_screen_guide_32954	FAAP100_TSS
240905_HPC_screen_guide_32955	FAAP100_TSS
240905_HPC_screen_guide_32956	FAAP100_TSS
240905_HPC_screen_guide_32957	FAAP100_TSS
240905_HPC_screen_guide_32958	FAAP100_TSS
240905_HPC_screen_guide_32959	FAAP100_TSS
240905_HPC_screen_guide_32960	FAAP100_TSS
240905_HPC_screen_guide_32961	FAAP100_TSS
240905_HPC_screen_guide_32962	FAAP100_TSS
240905_HPC_screen_guide_32963	FAAP100_TSS
240905_HPC_screen_guide_32964	chr17:79526107-79526408
240905_HPC_screen_guide_32965	chr17:79526106-79526407
240905_HPC_screen_guide_32966	chr17:79526106-79526407
240905_HPC_screen_guide_32967	chr17:79526106-79526407
240905_HPC_screen_guide_32968	chr17:79526106-79526407
240905_HPC_screen_guide_32969	chr17:79526106-79526407
240905_HPC_screen_guide_32970	chr17:79526106-79526407
240905_HPC_screen_guide_32971	chr17:79526106-79526407
240905_HPC_screen_guide_32972	chr17:79526107-79526408
240905_HPC_screen_guide_32973	chr17:79526106-79526407
240905_HPC_screen_guide_32974	chr17:79526106-79526407
240905_HPC_screen_guide_32975	chr17:79526106-79526407
240905_HPC_screen_guide_32976	chr17:79526128-79526429
240905_HPC_screen_guide_32977	chr17:79526128-79526429
240905_HPC_screen_guide_32978	chr17:79526106-79526407
240905_HPC_screen_guide_32979	chr17:79568576-79568877
240905_HPC_screen_guide_32980	chr17:79568576-79568877
240905_HPC_screen_guide_32981	chr17:79568576-79568877
240905_HPC_screen_guide_32982	chr17:79568576-79568877
240905_HPC_screen_guide_32983	chr17:79568576-79568877
240905_HPC_screen_guide_32984	chr17:79568576-79568877
240905_HPC_screen_guide_32985	chr17:79568576-79568877
240905_HPC_screen_guide_32986	chr17:79568582-79568883
240905_HPC_screen_guide_32987	chr17:79568582-79568883
240905_HPC_screen_guide_32988	chr17:79568582-79568883
240905_HPC_screen_guide_32989	chr17:79568582-79568883
240905_HPC_screen_guide_32990	chr17:79568576-79568877
240905_HPC_screen_guide_32991	NPLOC4_TSS
240905_HPC_screen_guide_32992	NPLOC4_TSS
240905_HPC_screen_guide_32993	NPLOC4_TSS
240905_HPC_screen_guide_32994	NPLOC4_TSS
240905_HPC_screen_guide_32995	NPLOC4_TSS
240905_HPC_screen_guide_32996	NPLOC4_TSS
240905_HPC_screen_guide_32997	NPLOC4_TSS
240905_HPC_screen_guide_32998	NPLOC4_TSS
240905_HPC_screen_guide_32999	NPLOC4_TSS
240905_HPC_screen_guide_33000	NPLOC4_TSS
240905_HPC_screen_guide_33001	NPLOC4_TSS
240905_HPC_screen_guide_33002	NPLOC4_TSS
240905_HPC_screen_guide_33003	NPLOC4_TSS
240905_HPC_screen_guide_33004	NPLOC4_TSS
240905_HPC_screen_guide_33005	NPLOC4_TSS
240905_HPC_screen_guide_33006	TSPAN10_TSS
240905_HPC_screen_guide_33007	TSPAN10_TSS
240905_HPC_screen_guide_33008	TSPAN10_TSS
240905_HPC_screen_guide_33009	TSPAN10_TSS
240905_HPC_screen_guide_33010	TSPAN10_TSS
240905_HPC_screen_guide_33011	TSPAN10_TSS
240905_HPC_screen_guide_33012	TSPAN10_TSS
240905_HPC_screen_guide_33013	TSPAN10_TSS
240905_HPC_screen_guide_33014	TSPAN10_TSS
240905_HPC_screen_guide_33015	TSPAN10_TSS
240905_HPC_screen_guide_33016	TSPAN10_TSS
240905_HPC_screen_guide_33017	TSPAN10_TSS
240905_HPC_screen_guide_33018	TSPAN10_TSS
240905_HPC_screen_guide_33019	TSPAN10_TSS
240905_HPC_screen_guide_33020	TSPAN10_TSS
240905_HPC_screen_guide_33021	PDE6G_TSS
240905_HPC_screen_guide_33022	PDE6G_TSS
240905_HPC_screen_guide_33023	PDE6G_TSS
240905_HPC_screen_guide_33024	PDE6G_TSS
240905_HPC_screen_guide_33025	PDE6G_TSS
240905_HPC_screen_guide_33026	PDE6G_TSS
240905_HPC_screen_guide_33027	PDE6G_TSS
240905_HPC_screen_guide_33028	PDE6G_TSS
240905_HPC_screen_guide_33029	PDE6G_TSS
240905_HPC_screen_guide_33030	PDE6G_TSS
240905_HPC_screen_guide_33031	PDE6G_TSS
240905_HPC_screen_guide_33032	PDE6G_TSS
240905_HPC_screen_guide_33033	PDE6G_TSS
240905_HPC_screen_guide_33034	PDE6G_TSS
240905_HPC_screen_guide_33035	PDE6G_TSS
240905_HPC_screen_guide_33036	OXLD1_TSS
240905_HPC_screen_guide_33037	OXLD1_TSS
240905_HPC_screen_guide_33038	OXLD1_TSS
240905_HPC_screen_guide_33039	CCDC137_TSS
240905_HPC_screen_guide_33040	CCDC137_TSS
240905_HPC_screen_guide_33041	OXLD1_TSS
240905_HPC_screen_guide_33042	CCDC137_TSS
240905_HPC_screen_guide_33043	OXLD1_TSS
240905_HPC_screen_guide_33044	OXLD1_TSS
240905_HPC_screen_guide_33045	OXLD1_TSS
240905_HPC_screen_guide_33046	OXLD1_TSS
240905_HPC_screen_guide_33047	OXLD1_TSS
240905_HPC_screen_guide_33048	OXLD1_TSS
240905_HPC_screen_guide_33049	CCDC137_TSS
240905_HPC_screen_guide_33050	OXLD1_TSS
240905_HPC_screen_guide_33051	OXLD1_TSS
240905_HPC_screen_guide_33052	CCDC137_TSS
240905_HPC_screen_guide_33053	ARL16_TSS
240905_HPC_screen_guide_33054	ARL16_TSS
240905_HPC_screen_guide_33055	ARL16_TSS
240905_HPC_screen_guide_33056	ARL16_TSS
240905_HPC_screen_guide_33057	ARL16_TSS
240905_HPC_screen_guide_33058	ARL16_TSS
240905_HPC_screen_guide_33059	ARL16_TSS
240905_HPC_screen_guide_33060	ARL16_TSS
240905_HPC_screen_guide_33061	ARL16_TSS
240905_HPC_screen_guide_33062	ARL16_TSS
240905_HPC_screen_guide_33063	HGS_TSS
240905_HPC_screen_guide_33064	HGS_TSS
240905_HPC_screen_guide_33065	ARL16_TSS
240905_HPC_screen_guide_33066	ARL16_TSS
240905_HPC_screen_guide_33067	HGS_TSS
240905_HPC_screen_guide_33068	MRPL12_TSS
240905_HPC_screen_guide_33069	MRPL12_TSS
240905_HPC_screen_guide_33070	MRPL12_TSS
240905_HPC_screen_guide_33071	MRPL12_TSS
240905_HPC_screen_guide_33072	MRPL12_TSS
240905_HPC_screen_guide_33073	MRPL12_TSS
240905_HPC_screen_guide_33074	MRPL12_TSS
240905_HPC_screen_guide_33075	MRPL12_TSS
240905_HPC_screen_guide_33076	MRPL12_TSS
240905_HPC_screen_guide_33077	MRPL12_TSS
240905_HPC_screen_guide_33078	MRPL12_TSS
240905_HPC_screen_guide_33079	MRPL12_TSS
240905_HPC_screen_guide_33080	MRPL12_TSS
240905_HPC_screen_guide_33081	MRPL12_TSS
240905_HPC_screen_guide_33082	MRPL12_TSS
240905_HPC_screen_guide_33083	SLC25A10_TSS
240905_HPC_screen_guide_33084	SLC25A10_TSS
240905_HPC_screen_guide_33085	SLC25A10_TSS
240905_HPC_screen_guide_33086	SLC25A10_TSS
240905_HPC_screen_guide_33087	SLC25A10_TSS
240905_HPC_screen_guide_33088	SLC25A10_TSS
240905_HPC_screen_guide_33089	SLC25A10_TSS
240905_HPC_screen_guide_33090	SLC25A10_TSS
240905_HPC_screen_guide_33091	SLC25A10_TSS
240905_HPC_screen_guide_33092	SLC25A10_TSS
240905_HPC_screen_guide_33093	SLC25A10_TSS
240905_HPC_screen_guide_33094	SLC25A10_TSS
240905_HPC_screen_guide_33095	SLC25A10_TSS
240905_HPC_screen_guide_33096	SLC25A10_TSS
240905_HPC_screen_guide_33097	SLC25A10_TSS
240905_HPC_screen_guide_33098	chr17:79689357-79689658
240905_HPC_screen_guide_33099	chr17:79689357-79689658
240905_HPC_screen_guide_33100	chr17:79689357-79689658
240905_HPC_screen_guide_33101	chr17:79689357-79689658
240905_HPC_screen_guide_33102	chr17:79689357-79689658
240905_HPC_screen_guide_33103	chr17:79689357-79689658
240905_HPC_screen_guide_33104	chr17:79689357-79689658
240905_HPC_screen_guide_33105	chr17:79689357-79689658
240905_HPC_screen_guide_33106	chr17:79689357-79689658
240905_HPC_screen_guide_33107	chr17:79689357-79689658
240905_HPC_screen_guide_33108	chr17:79689357-79689658
240905_HPC_screen_guide_33109	chr17:79689357-79689658
240905_HPC_screen_guide_33110	chr17:79689357-79689658
240905_HPC_screen_guide_33111	chr17:79689357-79689658
240905_HPC_screen_guide_33112	chr17:79689357-79689658
240905_HPC_screen_guide_33113	chr17:79699353-79699654
240905_HPC_screen_guide_33114	chr17:79699353-79699654
240905_HPC_screen_guide_33115	chr17:79699353-79699654
